file_path,scene_label,time_label,zoom_label,width,height,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_y,std_y,mean_cr,mean_cb,tint_rg,tint_bg,edge_density,high_freq_energy,dark_region_ratio,dark_noise_std,hot_pixel_ratio,hot_pixel_count,temporal_noise
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_1401.png,1x,day,1x,1920,1080,118.25748443603516,120.90577697753906,116.65571594238281,53.768802642822266,51.63443374633789,56.25835037231445,119.62704467773438,52.34971618652344,127.00212860107422,126.34590911865234,-2.6482925415039062,-4.25006103515625,0.12085648148148148,663.675048828125,0.07650993441358024,12.587661743164062,0.00030381944444444445,630,1.6929092407226562
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_1402.png,1x,day,1x,1920,1080,118.25845336914062,120.91381072998047,116.63594055175781,53.782188415527344,51.645240783691406,56.275352478027344,119.6300277709961,52.36227035522461,127.00105285644531,126.33323669433594,-2.6553573608398438,-4.277870178222656,0.12108555169753087,663.6410522460938,0.07662615740740741,12.587940216064453,0.00030864197530864197,640,1.6929092407226562
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_1403.png,1x,day,1x,1920,1080,118.2688980102539,120.92376708984375,116.6308822631836,53.781761169433594,51.6475830078125,56.28600311279297,119.63906860351562,52.364776611328125,127.00223541259766,126.32523345947266,-2.6548690795898438,-4.292884826660156,0.12116849922839507,660.8025512695312,0.07653597608024691,12.57699966430664,0.000355420524691358,737,1.6929092407226562
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_1404.png,1x,day,1x,1920,1080,118.27245330810547,120.92813110351562,116.63973236083984,53.786720275878906,51.654449462890625,56.293094635009766,119.64347076416016,52.3705940246582,127.00140380859375,126.32791900634766,-2.6556777954101562,-4.288398742675781,0.12101996527777778,657.9597778320312,0.07659191743827161,12.568276405334473,0.000355420524691358,737,1.6929092407226562
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_1405.png,1x,day,1x,1920,1080,118.27748107910156,120.93157958984375,116.63919067382812,53.799217224121094,51.66753387451172,56.3055419921875,119.64737701416016,52.383995056152344,127.00214385986328,126.3252182006836,-2.6540985107421875,-4.292388916015625,0.12133391203703704,655.7045288085938,0.07656394675925926,12.56931209564209,0.0003641010802469136,755,1.6929092407226562
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_4801.png,1x,day,1x,1920,1080,105.49722290039062,108.49396514892578,105.69107055664062,72.15536499023438,71.19641876220703,72.4092788696289,107.2457504272461,71.55232238769531,126.73097229003906,127.10619354248047,-2.9967422485351562,-2.8028945922851562,0.037844810956790126,109.94659423828125,0.1382344714506173,12.078160285949707,4.436728395061728e-05,92,1.5434248447418213
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_4802.png,1x,day,1x,1920,1080,105.88188934326172,108.87942504882812,106.09252166748047,72.00189971923828,71.03190612792969,72.23599243164062,107.63172912597656,71.3885498046875,126.72770690917969,127.11428833007812,-2.9975357055664062,-2.7869033813476562,0.03850935570987654,106.1839599609375,0.1367062114197531,12.029449462890625,5.642361111111111e-05,117,1.5434248447418213
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_4803.png,1x,day,1x,1920,1080,106.07404327392578,109.05810546875,106.27422332763672,71.9344253540039,70.96500396728516,72.17144775390625,107.81587982177734,71.32109832763672,126.73018646240234,127.11300659179688,-2.9840621948242188,-2.7838821411132812,0.03935378086419753,108.62353515625,0.13611882716049384,11.964176177978516,4.099151234567901e-05,85,1.5434248447418213
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_4804.png,1x,day,1x,1920,1080,106.20817565917969,109.17073822021484,106.42251586914062,71.86809539794922,70.91778564453125,72.10127258300781,107.94020080566406,71.26529693603516,126.73738861083984,127.1259994506836,-2.9625625610351562,-2.7482223510742188,0.0409375,113.93450164794922,0.13582465277777778,11.94676685333252,5.2565586419753085e-05,109,1.5434248447418213
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_4805.png,1x,day,1x,1920,1080,106.23115539550781,109.20206451416016,106.44017028808594,71.89262390136719,70.92530059814453,72.11493682861328,107.96630859375,71.279296875,126.73290252685547,127.12027740478516,-2.9709091186523438,-2.7618942260742188,0.04255545910493827,119.71903991699219,0.13589265046296295,11.936334609985352,4.9189814814814815e-05,102,1.5434248447418213
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_7301.png,1x,day,1x,1920,1080,101.63802337646484,102.53890228271484,100.41368865966797,79.35671997070312,79.56536865234375,80.26991271972656,101.98917388916016,79.57979583740234,127.73229217529297,127.03868865966797,-0.90087890625,-2.125213623046875,0.029111207561728396,82.65373229980469,0.18890769675925925,9.762232780456543,2.7488425925925926e-05,57,0.43142905831336975
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_7302.png,1x,day,1x,1920,1080,101.6188735961914,102.53257751464844,100.38845825195312,79.37068176269531,79.5732650756836,80.28395080566406,101.97621154785156,79.59028625488281,127.72753143310547,127.03218841552734,-0.9137039184570312,-2.1441192626953125,0.028974729938271604,81.13982391357422,0.1890065586419753,9.762216567993164,2.9899691358024692e-05,62,0.43142905831336975
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_7303.png,1x,day,1x,1920,1080,101.63631439208984,102.5426254272461,100.39976501464844,79.37535858154297,79.58135223388672,80.29148864746094,101.9880599975586,79.59757232666016,127.73187255859375,127.03206634521484,-0.90631103515625,-2.1428604125976562,0.02902391975308642,81.23777770996094,0.1890311535493827,9.765642166137695,2.845293209876543e-05,59,0.43142905831336975
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_7304.png,1x,day,1x,1920,1080,101.63977813720703,102.54977416992188,100.40390014648438,79.3882827758789,79.59015655517578,80.3010025024414,101.99298095703125,79.60780334472656,127.73141479492188,127.03140258789062,-0.9099960327148438,-2.1458740234375,0.02892457561728395,81.45296478271484,0.18894145447530863,9.756399154663086,2.4112654320987653e-05,50,0.43142905831336975
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/1x/frame_7305.png,1x,day,1x,1920,1080,101.63731384277344,102.55091857910156,100.3932113647461,79.3971176147461,79.59770202636719,80.31431579589844,101.99183654785156,79.61616516113281,127.73028564453125,127.02706146240234,-0.913604736328125,-2.1577072143554688,0.028951581790123457,81.4191665649414,0.1890089699074074,9.769455909729004,2.7488425925925926e-05,57,0.43142905831336975
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_1501.png,2x,day,2x,1920,1080,113.94181060791016,115.51644897460938,111.06537628173828,54.01179885864258,52.825191497802734,57.1812744140625,114.54682922363281,53.29755401611328,127.56948852539062,126.06082153320312,-1.5746383666992188,-4.451072692871094,0.13001446759259258,1226.1165771484375,0.10813271604938271,11.801115036010742,0.00023051697530864198,478,2.452713966369629
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_1502.png,2x,day,2x,1920,1080,113.95714569091797,115.53218078613281,111.0788803100586,54.000633239746094,52.81222915649414,57.1763916015625,114.56242370605469,53.28600311279297,127.56941223144531,126.05982208251953,-1.5750350952148438,-4.453300476074219,0.12938030478395063,1213.9310302734375,0.10797164351851851,11.791754722595215,0.00024016203703703705,498,2.452713966369629
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_1503.png,2x,day,2x,1920,1080,113.96454620361328,115.54737091064453,111.07361602783203,54.08024597167969,52.90032958984375,57.2507209777832,114.57243347167969,53.37055206298828,127.5675048828125,126.05085754394531,-1.58282470703125,-4.4737548828125,0.13019724151234568,1235.685546875,0.1082933063271605,11.798381805419922,0.00022280092592592593,462,2.452713966369629
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_1504.png,2x,day,2x,1920,1080,114.05709075927734,115.64447021484375,111.16630554199219,54.150245666503906,52.9664306640625,57.32553482055664,114.66763305664062,53.4384651184082,127.56625366210938,126.04984283447266,-1.5873794555664062,-4.4781646728515625,0.13034384645061728,1235.5968017578125,0.10821325231481481,11.808676719665527,0.00021460262345679012,445,2.452713966369629
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_1505.png,2x,day,2x,1920,1080,114.09851837158203,115.68132781982422,111.20608520507812,54.20658493041992,53.023033142089844,57.38804626464844,114.70714569091797,53.49612045288086,127.56749725341797,126.05022430419922,-1.5828094482421875,-4.475242614746094,0.1301519097222222,1220.20068359375,0.10825135030864197,11.799674034118652,0.00018759645061728396,389,2.452713966369629
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_5101.png,2x,day,2x,1920,1080,116.44416046142578,118.72540283203125,116.4241943359375,67.06419372558594,66.75511169433594,68.60881042480469,117.76750946044922,66.94216918945312,127.0799560546875,127.2464828491211,-2.2812423706054688,-2.30120849609375,0.08643277391975308,321.0683288574219,0.09442949459876543,13.330116271972656,0.00021749614197530865,451,1.3915927410125732
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_5102.png,2x,day,2x,1920,1080,116.0002670288086,118.20346069335938,115.85527801513672,66.93286895751953,66.65018463134766,68.44462585449219,117.26270294189453,66.82300567626953,127.12281799316406,127.20973205566406,-2.2031936645507812,-2.3481826782226562,0.08850742669753087,350.04058837890625,0.09507523148148148,13.369813919067383,0.00019000771604938272,394,1.3915927410125732
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_5103.png,2x,day,2x,1920,1080,115.61882019042969,117.80549621582031,115.38423919677734,66.91546630859375,66.62745666503906,68.41699981689453,116.86186981201172,66.80130004882812,127.13817596435547,127.169189453125,-2.186676025390625,-2.4212570190429688,0.09005160108024692,372.6993103027344,0.09588589891975309,13.427360534667969,0.0002044753086419753,424,1.3915927410125732
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_5104.png,2x,day,2x,1920,1080,115.1188735961914,117.29354858398438,114.806640625,66.82550048828125,66.5300521850586,68.29899597167969,116.34456634521484,66.70452117919922,127.14915466308594,127.13485717773438,-2.1746749877929688,-2.486907958984375,0.09119550540123457,389.8757629394531,0.09685570987654321,13.502267837524414,0.00020592206790123456,427,1.3915927410125732
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_5105.png,2x,day,2x,1920,1080,114.7525863647461,116.92831420898438,114.35124206542969,66.79944610595703,66.4961929321289,68.27961730957031,115.96820831298828,66.67436218261719,127.15589141845703,127.08895111083984,-2.1757278442382812,-2.5770721435546875,0.09180362654320988,405.6302185058594,0.09769193672839506,13.560922622680664,0.00021460262345679012,445,1.3915927410125732
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_7501.png,2x,day,2x,1920,1080,103.98760986328125,104.89073944091797,103.05227661132812,78.85001373291016,78.08348083496094,78.49239349365234,104.39729309082031,78.3435287475586,127.69692993164062,127.21900177001953,-0.9031295776367188,-1.8384628295898438,0.04305603780864198,132.07418823242188,0.3199242862654321,12.616192817687988,2.604166666666667e-05,54,0.576168954372406
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_7502.png,2x,day,2x,1920,1080,104.00241088867188,104.89623260498047,103.07185363769531,78.8552474975586,78.08971405029297,78.50178527832031,104.40733337402344,78.35023498535156,127.7005615234375,127.22486114501953,-0.8938217163085938,-1.8243789672851562,0.043153935185185184,133.52000427246094,0.3197858796296296,12.635138511657715,2.7488425925925926e-05,57,0.576168954372406
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_7503.png,2x,day,2x,1920,1080,104.02571868896484,104.92169189453125,103.11688232421875,78.83524322509766,78.07394409179688,78.46505737304688,104.43314361572266,78.33158874511719,127.69742584228516,127.23407745361328,-0.8959732055664062,-1.8048095703125,0.043413869598765434,135.28945922851562,0.31936631944444444,12.652145385742188,1.8807870370370372e-05,39,0.576168954372406
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_7504.png,2x,day,2x,1920,1080,104.0295639038086,104.93132781982422,103.1259765625,78.84141540527344,78.07716369628906,78.45698547363281,104.4406509399414,78.3350830078125,127.69717407226562,127.23506164550781,-0.901763916015625,-1.8053512573242188,0.04318817515432099,136.33152770996094,0.3192698688271605,12.651898384094238,1.6878858024691356e-05,35,0.576168954372406
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/2x/frame_7505.png,2x,day,2x,1920,1080,103.96429443359375,104.88172912597656,103.01457977294922,78.8729476928711,78.0938491821289,78.51819610595703,104.38106536865234,78.35781860351562,127.69600677490234,127.20977783203125,-0.9174346923828125,-1.8671493530273438,0.04323543595679012,136.84703063964844,0.3197622492283951,12.619702339172363,1.736111111111111e-05,36,0.576168954372406
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_1801.png,3x,day,3x,1920,1080,115.06639099121094,115.89812469482422,113.4885025024414,46.50651168823242,45.69827651977539,48.786094665527344,115.38707733154297,46.05023193359375,127.78555297851562,126.95738983154297,-0.8317337036132812,-2.4096221923828125,0.08533854166666667,491.5337829589844,0.06731385030864198,12.796414375305176,0.0001552854938271605,322,3.729045867919922
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_1802.png,3x,day,3x,1920,1080,114.99163055419922,115.82487487792969,113.39318084716797,46.471160888671875,45.663597106933594,48.753318786621094,115.31076049804688,46.01597213745117,127.7864761352539,126.94631958007812,-0.8332443237304688,-2.4316940307617188,0.08518711419753086,486.40185546875,0.0675366512345679,12.809203147888184,0.00013551311728395062,281,3.729045867919922
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_1803.png,3x,day,3x,1920,1080,115.0385513305664,115.87480163574219,113.43025207519531,46.39979934692383,45.5807991027832,48.70209503173828,115.35799407958984,45.93971252441406,127.78633880615234,126.94083404541016,-0.8362503051757812,-2.444549560546875,0.08541956018518519,492.3822021484375,0.06731626157407407,12.708744049072266,0.0001461226851851852,303,3.729045867919922
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_1804.png,3x,day,3x,1920,1080,115.10548400878906,115.94192504882812,113.50047302246094,46.372535705566406,45.545780181884766,48.68827819824219,115.42509460449219,45.909149169921875,127.78617858886719,126.94271850585938,-0.8364410400390625,-2.4414520263671875,0.08538097993827161,495.7874755859375,0.06741174768518518,12.619709968566895,0.00016589506172839507,344,3.729045867919922
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_1805.png,3x,day,3x,1920,1080,115.21234893798828,116.05408477783203,113.60633850097656,46.305641174316406,45.46995162963867,48.62949752807617,115.53456115722656,45.837738037109375,127.78410339355469,126.94002532958984,-0.84173583984375,-2.4477462768554688,0.08573832947530864,500.21685791015625,0.06720196759259259,12.504840850830078,0.00017457561728395063,362,3.729045867919922
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_5401.png,3x,day,3x,1920,1080,119.92474365234375,121.5797348022461,120.0633316040039,54.12055587768555,52.68922424316406,53.03562927246094,120.90777587890625,53.01702880859375,127.28901672363281,127.53584289550781,-1.6549911499023438,-1.5164031982421875,0.10975453317901235,432.9444580078125,0.029581886574074075,9.8375883102417,0.00016493055555555556,342,0.9677495956420898
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_5402.png,3x,day,3x,1920,1080,119.73411560058594,121.4013900756836,119.84175109863281,54.13008499145508,52.68932342529297,53.07832717895508,120.72193145751953,53.02315902709961,127.28589630126953,127.5162124633789,-1.6672744750976562,-1.5596389770507812,0.10928144290123457,426.7314758300781,0.029927179783950618,9.863920211791992,0.0001818094135802469,377,0.9677495956420898
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_5403.png,3x,day,3x,1920,1080,119.65630340576172,121.31269836425781,119.76040649414062,54.07941818237305,52.64696502685547,53.026161193847656,120.63627624511719,52.97785568237305,127.290771484375,127.51856231689453,-1.6563949584960938,-1.5522918701171875,0.10903694058641976,424.1327209472656,0.02974826388888889,9.816057205200195,0.00018325617283950618,380,0.9677495956420898
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_5404.png,3x,day,3x,1920,1080,119.51222229003906,121.18040466308594,119.62806701660156,54.10289764404297,52.673667907714844,53.05170440673828,120.50052642822266,53.00282287597656,127.28486633300781,127.52012634277344,-1.668182373046875,-1.552337646484375,0.10995611496913581,440.3467712402344,0.029849537037037036,9.820487976074219,0.00016203703703703703,336,0.9677495956420898
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_5405.png,3x,day,3x,1920,1080,119.50249481201172,121.16092681884766,119.63301086425781,54.09175109863281,52.67292404174805,53.03083801269531,120.48643493652344,52.997589111328125,127.28752136230469,127.5312271118164,-1.6584320068359375,-1.5279159545898438,0.11075376157407407,449.6658020019531,0.029717881944444444,9.800796508789062,0.00017746913580246913,368,0.9677495956420898
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_7701.png,3x,day,3x,1920,1080,112.56071472167969,114.54727935791016,113.39842224121094,67.83943176269531,66.53687286376953,65.70452117919922,113.80024719238281,66.82060241699219,127.09671020507812,127.77078247070312,-1.9865646362304688,-1.1488571166992188,0.03197771990740741,63.974266052246094,0.1535841049382716,12.49453067779541,0.0,0,0.5099344849586487
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_7702.png,3x,day,3x,1920,1080,112.42835235595703,114.42633056640625,113.26847076416016,67.8157730102539,66.5090560913086,65.68412780761719,113.6759262084961,66.79487609863281,127.09051513671875,127.76710510253906,-1.9979782104492188,-1.1578598022460938,0.03172453703703704,64.04315948486328,0.1538035300925926,12.44841480255127,0.0,0,0.5099344849586487
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_7703.png,3x,day,3x,1920,1080,112.39768981933594,114.38518524169922,113.2573013305664,67.73710632324219,66.432861328125,65.59723663330078,113.64060974121094,66.71642303466797,127.09302520751953,127.78053283691406,-1.9874954223632812,-1.1278839111328125,0.03187162422839506,64.42578887939453,0.15360243055555556,12.467480659484863,0.0,0,0.5099344849586487
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_7704.png,3x,day,3x,1920,1080,112.29181671142578,114.29633331298828,113.13015747070312,67.75084686279297,66.4437026977539,65.61746978759766,113.54289245605469,66.72887420654297,127.08731842041016,127.76472473144531,-2.0045166015625,-1.1661758422851562,0.03152199074074074,63.740116119384766,0.15387538580246912,12.396780014038086,0.0,0,0.5099344849586487
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/3x/frame_7705.png,3x,day,3x,1920,1080,112.2906723022461,114.30004119873047,113.12714385986328,67.7040786743164,66.39583587646484,65.55504608154297,113.54464721679688,66.67942810058594,127.08601379394531,127.76216125488281,-2.009368896484375,-1.1728973388671875,0.03160300925925926,63.984928131103516,0.15365547839506172,12.43602180480957,0.0,0,0.5099344849586487
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_2201.png,4x,day,4x,1920,1080,122.06959533691406,123.18006134033203,121.07233428955078,41.008331298828125,40.07601547241211,42.7585563659668,122.6205062866211,40.31937789916992,127.61995697021484,127.17057037353516,-1.1104660034179688,-2.10772705078125,0.07190297067901234,463.3511962890625,0.03255015432098765,14.40634822845459,0.00029128086419753085,604,3.7688190937042236
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_2202.png,4x,day,4x,1920,1080,122.56217193603516,123.65282440185547,121.48314666748047,40.56827163696289,39.63970947265625,42.42914581298828,123.09234619140625,39.89767074584961,127.63490295410156,127.13612365722656,-1.0906524658203125,-2.169677734375,0.07237509645061728,457.43914794921875,0.03052806712962963,14.169076919555664,0.00028404706790123455,589,3.7688190937042236
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_2203.png,4x,day,4x,1920,1080,122.98978424072266,124.07186126708984,121.86491394042969,40.22469711303711,39.30632781982422,42.1690559387207,123.50950622558594,39.5714111328125,127.64161682128906,127.1158676147461,-1.0820770263671875,-2.2069473266601562,0.07304253472222222,460.8626403808594,0.028994984567901234,13.927590370178223,0.0002806712962962963,582,3.7688190937042236
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_2204.png,4x,day,4x,1920,1080,123.38520812988281,124.46326446533203,122.21393585205078,39.96384048461914,39.044898986816406,41.97844314575195,123.89793395996094,39.3206672668457,127.64664459228516,127.09370422363281,-1.0780563354492188,-2.24932861328125,0.07339699074074074,458.33367919921875,0.02791377314814815,13.559078216552734,0.00030623070987654324,635,3.7688190937042236
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_2205.png,4x,day,4x,1920,1080,123.53975677490234,124.63793182373047,122.30181884765625,39.68263244628906,38.76465606689453,41.74311447143555,124.05635833740234,39.048011779785156,127.64349365234375,127.05362701416016,-1.098175048828125,-2.3361129760742188,0.07385271990740741,461.2379455566406,0.026883680555555556,13.503592491149902,0.00029562114197530866,613,3.7688190937042236
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_5701.png,4x,day,4x,1920,1080,112.34297180175781,113.36335754394531,112.4102783203125,57.560855865478516,56.650962829589844,56.859336853027344,112.95503234863281,56.74066925048828,127.5621109008789,127.70634460449219,-1.0203857421875,-0.9530792236328125,0.11656346450617285,600.010986328125,0.11731288580246914,11.589517593383789,0.00019772376543209877,410,1.788130521774292
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_5702.png,4x,day,4x,1920,1080,112.21251678466797,113.22532653808594,112.2905044555664,57.5806770324707,56.682212829589844,56.880836486816406,112.82007598876953,56.767486572265625,127.56558227539062,127.715087890625,-1.0128097534179688,-0.9348220825195312,0.11668306327160494,600.2760620117188,0.1179272762345679,11.574774742126465,0.00019097222222222223,396,1.788130521774292
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_5703.png,4x,day,4x,1920,1080,112.02786254882812,113.04315185546875,112.1012954711914,57.660160064697266,56.76559829711914,56.97334671020508,112.6377182006836,56.85041046142578,127.56405639648438,127.71131896972656,-1.015289306640625,-0.9418563842773438,0.11717785493827161,619.4840698242188,0.11975356867283951,11.553729057312012,0.00020592206790123456,427,1.788130521774292
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_5704.png,4x,day,4x,1920,1080,111.94731140136719,112.96251678466797,112.01790618896484,57.69845199584961,56.806827545166016,57.02029800415039,112.55667114257812,56.891334533691406,127.56474304199219,127.71051025390625,-1.0152053833007812,-0.944610595703125,0.11723234953703704,621.3053588867188,0.12081066743827161,11.526354789733887,0.0002097800925925926,435,1.788130521774292
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_5705.png,4x,day,4x,1920,1080,111.87115478515625,112.8927001953125,111.92313385009766,57.72418975830078,56.82516860961914,57.04755401611328,112.48262023925781,56.912174224853516,127.56237030029297,127.69841766357422,-1.02154541015625,-0.9695663452148438,0.11676601080246914,614.5318603515625,0.12150945216049383,11.540152549743652,0.00018566743827160494,385,1.788130521774292
/home/jshong/Code/unfied-sr-denoise-platform/results/mc_g105_capture_deploy/day/4x/frame_7901.png,4x,day,4x,1920,1080,114.75946807861328,117.3631591796875,116.60802459716797,61.43431854248047,58.42104721069336,57.143978118896484,116.48676300048828,59.126495361328125,126.71761322021484,128.04933166503906,-2.6036911010742188,-0.7551345825195312,0.030765817901234567,69.94751739501953,0.14770351080246913,13.75131893157959,5.787037037037037e-06,12,0.593489944934845
